사고년도,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도
2021,대구광역시 남구1,대구광역시 남구 봉덕동(봉덕시장네거리 부근),5,5,0,3,2,0,128.6030728,35.84465971
2021,대구광역시 남구2,대구광역시 남구 대명동(핸즈커피교대점 부근),5,6,0,0,4,2,128.5906961,35.85579452
2021,대구광역시 북구1,대구광역시 북구 칠성동1가(칠성시장네거리 부근),11,11,0,7,4,0,128.6041308,35.8761442
2021,대구광역시 북구2,대구광역시 북구 산격동(성북교사거리 부근),8,8,0,2,3,3,128.5943419,35.89315156
2021,대구광역시 북구3,대구광역시 북구 침산동(동침산네거리 부근),7,7,0,3,4,0,128.5988824,35.88657924
2021,대구광역시 북구4,대구광역시 북구 노원동3가(만평네거리 부근),7,7,0,3,3,1,128.561305,35.889387
2021,대구광역시 북구5,대구광역시 북구 태전동(태전동991 부근),5,7,0,3,4,0,128.5474009,35.92795025
2021,대구광역시 북구6,대구광역시 북구 대현동(대현동33818 부근),4,4,0,1,2,1,128.6090145,35.87842523
2021,대구광역시 북구7,대구광역시 북구 칠성동2가(라팡시아대구점 부근),4,4,0,0,2,2,128.5887417,35.88000813
2021,대구광역시 수성구1,대구광역시 수성구 신매동(신매동222 부근),7,7,0,3,4,0,128.7109246,35.83851463
2021,대구광역시 수성구2,대구광역시 수성구 수성동2가(수성네거리 부근),5,7,0,3,4,0,128.6177579,35.85967879
2021,대구광역시 수성구3,대구광역시 수성구 황금동(대구과학고등학교앞 부근),5,5,0,3,2,0,128.6243346,35.84554714
2021,대구광역시 수성구4,대구광역시 수성구 만촌동(범어동631 부근),5,5,0,3,1,1,128.64331,35.85890867
